time,CO2,controller,scenario,run
0.0,2090.79,actuated,high,01
900.0,1876096.0,actuated,high,01
1800.0,1977665.6,actuated,high,01
2700.0,2038111.8,actuated,high,01
3600.0,1983436.1,actuated,high,01
4500.0,2007508.6,actuated,high,01
5400.0,1994568.8,actuated,high,01
6300.0,1807837.8,actuated,high,01
7200.0,2186592.8,actuated,high,01
8100.0,2170265.2,actuated,high,01
9000.0,1991234.0,actuated,high,01
9900.0,2054573.8,actuated,high,01
10800.0,2100396.2,actuated,high,01
11700.0,2246704.8,actuated,high,01
12600.0,2092029.4,actuated,high,01
13500.0,2122434.5,actuated,high,01
0.0,2157.75,actuated,high,02
900.0,1869189.6,actuated,high,02
1800.0,2029382.2,actuated,high,02
2700.0,2092156.4,actuated,high,02
3600.0,2040526.1,actuated,high,02
4500.0,1876358.0,actuated,high,02
5400.0,1899905.8,actuated,high,02
6300.0,1818333.8,actuated,high,02
7200.0,2112870.0,actuated,high,02
8100.0,2163334.0,actuated,high,02
9000.0,2096203.5,actuated,high,02
9900.0,2046097.1,actuated,high,02
10800.0,2406071.2,actuated,high,02
11700.0,2200682.0,actuated,high,02
12600.0,2162342.5,actuated,high,02
13500.0,2145586.5,actuated,high,02
0.0,2142.05,actuated,high,03
900.0,1889325.9,actuated,high,03
1800.0,1967662.6,actuated,high,03
2700.0,1964028.8,actuated,high,03
3600.0,1881437.8,actuated,high,03
4500.0,1832313.5,actuated,high,03
5400.0,1931661.1,actuated,high,03
6300.0,1949870.0,actuated,high,03
7200.0,1948213.5,actuated,high,03
8100.0,2028454.6,actuated,high,03
9000.0,1910696.0,actuated,high,03
9900.0,1937844.4,actuated,high,03
10800.0,2121072.5,actuated,high,03
11700.0,2166192.5,actuated,high,03
12600.0,1912787.5,actuated,high,03
13500.0,2058126.8,actuated,high,03
0.0,2163.79,actuated,high,04
900.0,1934862.6,actuated,high,04
1800.0,2034544.8,actuated,high,04
2700.0,2026644.5,actuated,high,04
3600.0,1919342.4,actuated,high,04
4500.0,1850139.9,actuated,high,04
5400.0,1837854.2,actuated,high,04
6300.0,1889456.2,actuated,high,04
7200.0,1896037.0,actuated,high,04
8100.0,1955721.9,actuated,high,04
9000.0,1975558.5,actuated,high,04
9900.0,2026334.8,actuated,high,04
10800.0,2142848.5,actuated,high,04
11700.0,2149585.8,actuated,high,04
12600.0,2196744.2,actuated,high,04
13500.0,1985609.6,actuated,high,04
0.0,2132.65,actuated,high,05
900.0,1881565.2,actuated,high,05
1800.0,1914280.6,actuated,high,05
2700.0,2170581.8,actuated,high,05
3600.0,2066543.1,actuated,high,05
4500.0,2036935.0,actuated,high,05
5400.0,1834682.6,actuated,high,05
6300.0,1948257.6,actuated,high,05
7200.0,2016668.0,actuated,high,05
8100.0,1990871.0,actuated,high,05
9000.0,2127751.5,actuated,high,05
9900.0,2098856.8,actuated,high,05
10800.0,2216151.5,actuated,high,05
11700.0,2158919.8,actuated,high,05
12600.0,2225219.5,actuated,high,05
13500.0,1845969.4,actuated,high,05
0.0,2088.77,actuated,high,06
900.0,1878106.8,actuated,high,06
1800.0,2124534.8,actuated,high,06
2700.0,2039792.5,actuated,high,06
3600.0,2081396.8,actuated,high,06
4500.0,2136914.0,actuated,high,06
5400.0,2070610.4,actuated,high,06
6300.0,1861981.9,actuated,high,06
7200.0,2107496.5,actuated,high,06
8100.0,2038934.4,actuated,high,06
9000.0,1980414.9,actuated,high,06
9900.0,2073854.0,actuated,high,06
10800.0,2167071.8,actuated,high,06
11700.0,2216481.2,actuated,high,06
12600.0,2060484.1,actuated,high,06
13500.0,1916919.0,actuated,high,06
0.0,2158.41,actuated,high,07
900.0,1941787.2,actuated,high,07
1800.0,1915459.0,actuated,high,07
2700.0,2157852.8,actuated,high,07
3600.0,1909800.0,actuated,high,07
4500.0,1804434.0,actuated,high,07
5400.0,1986808.2,actuated,high,07
6300.0,1964636.9,actuated,high,07
7200.0,2151691.0,actuated,high,07
8100.0,2129006.8,actuated,high,07
9000.0,2118122.2,actuated,high,07
9900.0,2186022.8,actuated,high,07
10800.0,2234988.8,actuated,high,07
11700.0,2284365.2,actuated,high,07
12600.0,2293852.0,actuated,high,07
13500.0,2091086.0,actuated,high,07
0.0,2230.19,actuated,high,08
900.0,1893100.6,actuated,high,08
1800.0,1905907.0,actuated,high,08
2700.0,2119485.8,actuated,high,08
3600.0,1989057.9,actuated,high,08
4500.0,2020793.4,actuated,high,08
5400.0,1855733.9,actuated,high,08
6300.0,1819707.6,actuated,high,08
7200.0,1969375.9,actuated,high,08
8100.0,1856585.0,actuated,high,08
9000.0,1971681.9,actuated,high,08
9900.0,2042732.9,actuated,high,08
10800.0,2009490.8,actuated,high,08
11700.0,2002108.1,actuated,high,08
12600.0,2106104.2,actuated,high,08
13500.0,1877873.1,actuated,high,08
0.0,2353.28,actuated,high,09
900.0,1782066.9,actuated,high,09
1800.0,2151253.2,actuated,high,09
2700.0,2054637.1,actuated,high,09
3600.0,1992067.5,actuated,high,09
4500.0,1975328.4,actuated,high,09
5400.0,1843900.6,actuated,high,09
6300.0,2002859.5,actuated,high,09
7200.0,2108471.2,actuated,high,09
8100.0,2160586.8,actuated,high,09
9000.0,1962991.8,actuated,high,09
9900.0,2145131.8,actuated,high,09
10800.0,2231084.2,actuated,high,09
11700.0,2149880.0,actuated,high,09
12600.0,2099391.2,actuated,high,09
13500.0,1780011.9,actuated,high,09
0.0,2496.94,actuated,high,10
900.0,2011731.2,actuated,high,10
1800.0,1936541.5,actuated,high,10
2700.0,2087313.1,actuated,high,10
3600.0,1950011.0,actuated,high,10
4500.0,2009806.1,actuated,high,10
5400.0,1795394.0,actuated,high,10
6300.0,1928183.8,actuated,high,10
7200.0,2078723.4,actuated,high,10
8100.0,2048609.8,actuated,high,10
9000.0,2012041.6,actuated,high,10
9900.0,2197623.5,actuated,high,10
10800.0,2138007.8,actuated,high,10
11700.0,2252447.8,actuated,high,10
12600.0,2227652.8,actuated,high,10
13500.0,1963794.1,actuated,high,10
0.0,2090.79,actuated,low,01
900.0,446734.12,actuated,low,01
1800.0,535780.75,actuated,low,01
2700.0,445079.16,actuated,low,01
3600.0,543433.1,actuated,low,01
4500.0,590765.9,actuated,low,01
5400.0,578489.5,actuated,low,01
6300.0,485292.5,actuated,low,01
7200.0,559174.25,actuated,low,01
8100.0,477201.28,actuated,low,01
9000.0,576995.94,actuated,low,01
9900.0,509157.56,actuated,low,01
10800.0,457146.38,actuated,low,01
11700.0,552425.44,actuated,low,01
12600.0,543001.06,actuated,low,01
13500.0,556843.1,actuated,low,01
0.0,2157.75,actuated,low,02
900.0,470829.6,actuated,low,02
1800.0,436313.2,actuated,low,02
2700.0,476779.78,actuated,low,02
3600.0,498965.03,actuated,low,02
4500.0,583391.44,actuated,low,02
5400.0,585416.9,actuated,low,02
6300.0,424697.6,actuated,low,02
7200.0,518308.56,actuated,low,02
8100.0,476170.6,actuated,low,02
9000.0,686099.6,actuated,low,02
9900.0,510248.9,actuated,low,02
10800.0,553168.2,actuated,low,02
11700.0,524412.9,actuated,low,02
12600.0,700081.5,actuated,low,02
13500.0,568553.2,actuated,low,02
0.0,2142.05,actuated,low,03
900.0,494540.22,actuated,low,03
1800.0,502727.16,actuated,low,03
2700.0,459065.12,actuated,low,03
3600.0,556469.8,actuated,low,03
4500.0,627652.06,actuated,low,03
5400.0,551669.7,actuated,low,03
6300.0,463984.97,actuated,low,03
7200.0,593634.9,actuated,low,03
8100.0,562834.7,actuated,low,03
9000.0,568891.8,actuated,low,03
9900.0,469181.38,actuated,low,03
10800.0,473046.84,actuated,low,03
11700.0,524329.06,actuated,low,03
12600.0,584797.75,actuated,low,03
13500.0,584451.8,actuated,low,03
0.0,2163.79,actuated,low,04
900.0,455031.12,actuated,low,04
1800.0,455166.6,actuated,low,04
2700.0,419856.12,actuated,low,04
3600.0,609303.9,actuated,low,04
4500.0,584762.2,actuated,low,04
5400.0,614125.5,actuated,low,04
6300.0,488541.28,actuated,low,04
7200.0,591864.0,actuated,low,04
8100.0,469019.2,actuated,low,04
9000.0,575077.94,actuated,low,04
9900.0,512136.03,actuated,low,04
10800.0,522957.16,actuated,low,04
11700.0,563472.56,actuated,low,04
12600.0,560159.56,actuated,low,04
13500.0,549775.06,actuated,low,04
0.0,2132.65,actuated,low,05
900.0,404635.72,actuated,low,05
1800.0,479770.2,actuated,low,05
2700.0,455601.12,actuated,low,05
3600.0,597008.75,actuated,low,05
4500.0,641281.3,actuated,low,05
5400.0,596908.56,actuated,low,05
6300.0,443139.28,actuated,low,05
7200.0,543569.5,actuated,low,05
8100.0,471161.78,actuated,low,05
9000.0,562180.75,actuated,low,05
9900.0,506081.72,actuated,low,05
10800.0,431540.03,actuated,low,05
11700.0,583249.56,actuated,low,05
12600.0,568944.0,actuated,low,05
13500.0,581370.75,actuated,low,05
0.0,2088.77,actuated,low,06
900.0,422548.84,actuated,low,06
1800.0,468868.22,actuated,low,06
2700.0,500103.34,actuated,low,06
3600.0,596776.3,actuated,low,06
4500.0,638054.7,actuated,low,06
5400.0,671815.94,actuated,low,06
6300.0,476346.25,actuated,low,06
7200.0,658377.75,actuated,low,06
8100.0,489881.62,actuated,low,06
9000.0,650350.7,actuated,low,06
9900.0,533331.9,actuated,low,06
10800.0,496935.06,actuated,low,06
11700.0,643803.2,actuated,low,06
12600.0,665794.6,actuated,low,06
13500.0,530306.44,actuated,low,06
0.0,2158.41,actuated,low,07
900.0,461583.66,actuated,low,07
1800.0,540790.44,actuated,low,07
2700.0,445484.5,actuated,low,07
3600.0,499718.2,actuated,low,07
4500.0,567156.7,actuated,low,07
5400.0,577684.44,actuated,low,07
6300.0,472004.03,actuated,low,07
7200.0,582214.25,actuated,low,07
8100.0,531728.9,actuated,low,07
9000.0,595283.44,actuated,low,07
9900.0,459511.22,actuated,low,07
10800.0,482302.06,actuated,low,07
11700.0,532509.5,actuated,low,07
12600.0,603053.75,actuated,low,07
13500.0,556117.56,actuated,low,07
0.0,2230.19,actuated,low,08
900.0,478718.5,actuated,low,08
1800.0,599252.44,actuated,low,08
2700.0,483941.25,actuated,low,08
3600.0,614023.9,actuated,low,08
4500.0,527028.5,actuated,low,08
5400.0,624556.06,actuated,low,08
6300.0,498134.6,actuated,low,08
7200.0,512163.88,actuated,low,08
8100.0,425524.53,actuated,low,08
9000.0,593655.3,actuated,low,08
9900.0,456111.12,actuated,low,08
10800.0,531262.56,actuated,low,08
11700.0,566485.94,actuated,low,08
12600.0,549798.75,actuated,low,08
13500.0,571590.8,actuated,low,08
0.0,2353.28,actuated,low,09
900.0,422191.94,actuated,low,09
1800.0,459642.4,actuated,low,09
2700.0,482455.2,actuated,low,09
3600.0,552113.25,actuated,low,09
4500.0,586196.44,actuated,low,09
5400.0,631795.06,actuated,low,09
6300.0,520258.28,actuated,low,09
7200.0,574531.3,actuated,low,09
8100.0,477304.12,actuated,low,09
9000.0,661843.25,actuated,low,09
9900.0,490392.16,actuated,low,09
10800.0,560033.9,actuated,low,09
11700.0,498870.3,actuated,low,09
12600.0,568619.9,actuated,low,09
13500.0,522084.62,actuated,low,09
0.0,2496.94,actuated,low,10
900.0,506867.16,actuated,low,10
1800.0,503915.62,actuated,low,10
2700.0,467995.62,actuated,low,10
3600.0,571617.75,actuated,low,10
4500.0,644684.25,actuated,low,10
5400.0,555825.1,actuated,low,10
6300.0,485256.56,actuated,low,10
7200.0,630600.2,actuated,low,10
8100.0,459327.22,actuated,low,10
9000.0,629697.5,actuated,low,10
9900.0,485179.94,actuated,low,10
10800.0,486078.28,actuated,low,10
11700.0,562372.75,actuated,low,10
12600.0,569960.2,actuated,low,10
13500.0,549882.25,actuated,low,10
0.0,2090.79,actuated,medium,01
900.0,954124.7,actuated,medium,01
1800.0,1080089.8,actuated,medium,01
2700.0,1122006.5,actuated,medium,01
3600.0,1194967.6,actuated,medium,01
4500.0,1160448.6,actuated,medium,01
5400.0,1057877.8,actuated,medium,01
6300.0,1108837.8,actuated,medium,01
7200.0,1039694.3,actuated,medium,01
8100.0,1207042.6,actuated,medium,01
9000.0,1132447.4,actuated,medium,01
9900.0,1112837.1,actuated,medium,01
10800.0,1068804.0,actuated,medium,01
11700.0,1106350.0,actuated,medium,01
12600.0,1232016.5,actuated,medium,01
13500.0,1150410.0,actuated,medium,01
0.0,2157.75,actuated,medium,02
900.0,942595.8,actuated,medium,02
1800.0,1094333.5,actuated,medium,02
2700.0,992252.3,actuated,medium,02
3600.0,1080999.6,actuated,medium,02
4500.0,1124917.4,actuated,medium,02
5400.0,1042971.44,actuated,medium,02
6300.0,1075139.4,actuated,medium,02
7200.0,959223.4,actuated,medium,02
8100.0,1072920.9,actuated,medium,02
9000.0,1199559.8,actuated,medium,02
9900.0,1008601.44,actuated,medium,02
10800.0,1049088.2,actuated,medium,02
11700.0,1075071.6,actuated,medium,02
12600.0,1273103.9,actuated,medium,02
13500.0,1091188.4,actuated,medium,02
0.0,2142.05,actuated,medium,03
900.0,932744.1,actuated,medium,03
1800.0,1084578.0,actuated,medium,03
2700.0,1065875.0,actuated,medium,03
3600.0,1161860.8,actuated,medium,03
4500.0,1147310.5,actuated,medium,03
5400.0,1005597.2,actuated,medium,03
6300.0,981536.2,actuated,medium,03
7200.0,1018370.3,actuated,medium,03
8100.0,1056832.2,actuated,medium,03
9000.0,1105510.2,actuated,medium,03
9900.0,1008948.0,actuated,medium,03
10800.0,1039567.94,actuated,medium,03
11700.0,1101844.4,actuated,medium,03
12600.0,1163689.0,actuated,medium,03
13500.0,1048185.75,actuated,medium,03
0.0,2163.79,actuated,medium,04
900.0,956024.25,actuated,medium,04
1800.0,1092809.8,actuated,medium,04
2700.0,974517.4,actuated,medium,04
3600.0,1040295.75,actuated,medium,04
4500.0,1167584.0,actuated,medium,04
5400.0,1020496.75,actuated,medium,04
6300.0,1086473.8,actuated,medium,04
7200.0,922949.06,actuated,medium,04
8100.0,1110459.0,actuated,medium,04
9000.0,1018514.5,actuated,medium,04
9900.0,1124792.1,actuated,medium,04
10800.0,1038309.44,actuated,medium,04
11700.0,1116748.0,actuated,medium,04
12600.0,1151159.8,actuated,medium,04
13500.0,1078180.2,actuated,medium,04
0.0,2132.65,actuated,medium,05
900.0,881507.44,actuated,medium,05
1800.0,1065044.8,actuated,medium,05
2700.0,1035876.6,actuated,medium,05
3600.0,1076914.9,actuated,medium,05
4500.0,1215480.8,actuated,medium,05
5400.0,1091074.5,actuated,medium,05
6300.0,1030094.9,actuated,medium,05
7200.0,951044.6,actuated,medium,05
8100.0,1042544.25,actuated,medium,05
9000.0,1145679.0,actuated,medium,05
9900.0,1087062.2,actuated,medium,05
10800.0,1060389.8,actuated,medium,05
11700.0,1024586.0,actuated,medium,05
12600.0,1166994.8,actuated,medium,05
13500.0,1149728.5,actuated,medium,05
0.0,2088.77,actuated,medium,06
900.0,911823.3,actuated,medium,06
1800.0,1122841.5,actuated,medium,06
2700.0,1041657.7,actuated,medium,06
3600.0,1016618.75,actuated,medium,06
4500.0,980366.25,actuated,medium,06
5400.0,1028234.75,actuated,medium,06
6300.0,957766.56,actuated,medium,06
7200.0,909301.4,actuated,medium,06
8100.0,1034232.0,actuated,medium,06
9000.0,1139691.2,actuated,medium,06
9900.0,992308.56,actuated,medium,06
10800.0,1039869.25,actuated,medium,06
11700.0,1076110.8,actuated,medium,06
12600.0,1222615.1,actuated,medium,06
13500.0,1120186.5,actuated,medium,06
0.0,2158.41,actuated,medium,07
900.0,1012752.1,actuated,medium,07
1800.0,1180881.0,actuated,medium,07
2700.0,1062496.2,actuated,medium,07
3600.0,1089433.4,actuated,medium,07
4500.0,1144716.8,actuated,medium,07
5400.0,986016.7,actuated,medium,07
6300.0,1075268.6,actuated,medium,07
7200.0,954580.44,actuated,medium,07
8100.0,1095939.5,actuated,medium,07
9000.0,1098659.1,actuated,medium,07
9900.0,1073231.4,actuated,medium,07
10800.0,1065258.5,actuated,medium,07
11700.0,1149454.9,actuated,medium,07
12600.0,1248739.9,actuated,medium,07
13500.0,1077528.6,actuated,medium,07
0.0,2230.19,actuated,medium,08
900.0,961246.44,actuated,medium,08
1800.0,1124778.6,actuated,medium,08
2700.0,1124614.2,actuated,medium,08
3600.0,1182608.8,actuated,medium,08
4500.0,1035663.2,actuated,medium,08
5400.0,1008794.7,actuated,medium,08
6300.0,1043039.3,actuated,medium,08
7200.0,929687.8,actuated,medium,08
8100.0,1131359.4,actuated,medium,08
9000.0,1103743.2,actuated,medium,08
9900.0,1043661.9,actuated,medium,08
10800.0,1066928.9,actuated,medium,08
11700.0,1013570.44,actuated,medium,08
12600.0,1090653.4,actuated,medium,08
13500.0,1152222.0,actuated,medium,08
0.0,2353.28,actuated,medium,09
900.0,882115.3,actuated,medium,09
1800.0,1086927.2,actuated,medium,09
2700.0,1095295.0,actuated,medium,09
3600.0,1073297.9,actuated,medium,09
4500.0,988873.4,actuated,medium,09
5400.0,1143413.1,actuated,medium,09
6300.0,1021217.5,actuated,medium,09
7200.0,951760.8,actuated,medium,09
8100.0,1187166.0,actuated,medium,09
9000.0,966540.44,actuated,medium,09
9900.0,1099609.2,actuated,medium,09
10800.0,1013510.8,actuated,medium,09
11700.0,1027979.7,actuated,medium,09
12600.0,1161648.8,actuated,medium,09
13500.0,1190157.4,actuated,medium,09
0.0,2496.94,actuated,medium,10
900.0,970200.25,actuated,medium,10
1800.0,1052542.8,actuated,medium,10
2700.0,1087252.8,actuated,medium,10
3600.0,1125663.2,actuated,medium,10
4500.0,1077803.1,actuated,medium,10
5400.0,985166.6,actuated,medium,10
6300.0,1102653.1,actuated,medium,10
7200.0,879083.06,actuated,medium,10
8100.0,1046866.44,actuated,medium,10
9000.0,986161.7,actuated,medium,10
9900.0,1002165.4,actuated,medium,10
10800.0,942731.8,actuated,medium,10
11700.0,1065776.6,actuated,medium,10
12600.0,1220298.6,actuated,medium,10
13500.0,1097424.2,actuated,medium,10
0.0,2090.79,actuated,medium_extended,01
900.0,954124.7,actuated,medium_extended,01
1800.0,1080089.8,actuated,medium_extended,01
2700.0,1122006.5,actuated,medium_extended,01
3600.0,1194967.6,actuated,medium_extended,01
4500.0,1160448.6,actuated,medium_extended,01
5400.0,1057877.8,actuated,medium_extended,01
6300.0,1108837.8,actuated,medium_extended,01
7200.0,1039694.3,actuated,medium_extended,01
8100.0,1207042.6,actuated,medium_extended,01
9000.0,1132447.4,actuated,medium_extended,01
9900.0,1112837.1,actuated,medium_extended,01
10800.0,1068804.0,actuated,medium_extended,01
11700.0,1106350.0,actuated,medium_extended,01
12600.0,1232016.5,actuated,medium_extended,01
13500.0,1150410.0,actuated,medium_extended,01
14400.0,1081991.2,actuated,medium_extended,01
15300.0,975131.1,actuated,medium_extended,01
16200.0,1132164.5,actuated,medium_extended,01
17100.0,1098356.5,actuated,medium_extended,01
18000.0,1080351.4,actuated,medium_extended,01
18900.0,1148721.1,actuated,medium_extended,01
19800.0,1116190.1,actuated,medium_extended,01
20700.0,1188122.6,actuated,medium_extended,01
21600.0,1030446.25,actuated,medium_extended,01
22500.0,1128117.5,actuated,medium_extended,01
23400.0,1110816.6,actuated,medium_extended,01
24300.0,1002951.56,actuated,medium_extended,01
25200.0,1055744.0,actuated,medium_extended,01
26100.0,1101170.6,actuated,medium_extended,01
27000.0,1079209.2,actuated,medium_extended,01
27900.0,1224545.8,actuated,medium_extended,01
28800.0,1128313.6,actuated,medium_extended,01
29700.0,1193071.9,actuated,medium_extended,01
30600.0,1141989.5,actuated,medium_extended,01
31500.0,1029856.1,actuated,medium_extended,01
32400.0,1213070.0,actuated,medium_extended,01
33300.0,1281132.6,actuated,medium_extended,01
34200.0,1102873.6,actuated,medium_extended,01
35100.0,1114324.9,actuated,medium_extended,01
36000.0,1222947.2,actuated,medium_extended,01
36900.0,1216285.8,actuated,medium_extended,01
37800.0,1198555.8,actuated,medium_extended,01
38700.0,1058314.1,actuated,medium_extended,01
39600.0,1234700.6,actuated,medium_extended,01
40500.0,1152591.1,actuated,medium_extended,01
41400.0,1271458.5,actuated,medium_extended,01
42300.0,1283919.2,actuated,medium_extended,01
0.0,2157.75,actuated,medium_extended,02
900.0,942595.8,actuated,medium_extended,02
1800.0,1094333.5,actuated,medium_extended,02
2700.0,992252.3,actuated,medium_extended,02
3600.0,1080999.6,actuated,medium_extended,02
4500.0,1124917.4,actuated,medium_extended,02
5400.0,1042971.44,actuated,medium_extended,02
6300.0,1075139.4,actuated,medium_extended,02
7200.0,959223.4,actuated,medium_extended,02
8100.0,1072920.9,actuated,medium_extended,02
9000.0,1199559.8,actuated,medium_extended,02
9900.0,1008601.44,actuated,medium_extended,02
10800.0,1049088.2,actuated,medium_extended,02
11700.0,1075071.6,actuated,medium_extended,02
12600.0,1273103.9,actuated,medium_extended,02
13500.0,1091188.4,actuated,medium_extended,02
14400.0,1152894.9,actuated,medium_extended,02
15300.0,987841.8,actuated,medium_extended,02
16200.0,954295.5,actuated,medium_extended,02
17100.0,1053291.5,actuated,medium_extended,02
18000.0,1094064.4,actuated,medium_extended,02
18900.0,1162592.9,actuated,medium_extended,02
19800.0,1062266.4,actuated,medium_extended,02
20700.0,1169572.1,actuated,medium_extended,02
21600.0,1045995.9,actuated,medium_extended,02
22500.0,983403.94,actuated,medium_extended,02
23400.0,1015468.1,actuated,medium_extended,02
24300.0,1030965.3,actuated,medium_extended,02
25200.0,1030958.56,actuated,medium_extended,02
26100.0,1043022.3,actuated,medium_extended,02
27000.0,1025193.8,actuated,medium_extended,02
27900.0,1126980.5,actuated,medium_extended,02
28800.0,1189922.4,actuated,medium_extended,02
29700.0,1245186.6,actuated,medium_extended,02
30600.0,1064930.8,actuated,medium_extended,02
31500.0,1131162.1,actuated,medium_extended,02
32400.0,1231334.2,actuated,medium_extended,02
33300.0,1224905.2,actuated,medium_extended,02
34200.0,1174857.6,actuated,medium_extended,02
35100.0,1173666.5,actuated,medium_extended,02
36000.0,1052708.9,actuated,medium_extended,02
36900.0,1217128.0,actuated,medium_extended,02
37800.0,1228483.5,actuated,medium_extended,02
38700.0,1181001.5,actuated,medium_extended,02
39600.0,1138357.6,actuated,medium_extended,02
40500.0,1252187.2,actuated,medium_extended,02
41400.0,1256839.9,actuated,medium_extended,02
42300.0,1090077.6,actuated,medium_extended,02
0.0,2142.05,actuated,medium_extended,03
900.0,932744.1,actuated,medium_extended,03
1800.0,1084578.0,actuated,medium_extended,03
2700.0,1065875.0,actuated,medium_extended,03
3600.0,1161860.8,actuated,medium_extended,03
4500.0,1147310.5,actuated,medium_extended,03
5400.0,1005597.2,actuated,medium_extended,03
6300.0,981536.2,actuated,medium_extended,03
7200.0,1018370.3,actuated,medium_extended,03
8100.0,1056832.2,actuated,medium_extended,03
9000.0,1105510.2,actuated,medium_extended,03
9900.0,1008948.0,actuated,medium_extended,03
10800.0,1039567.94,actuated,medium_extended,03
11700.0,1101844.4,actuated,medium_extended,03
12600.0,1163689.0,actuated,medium_extended,03
13500.0,1048185.75,actuated,medium_extended,03
14400.0,1087740.5,actuated,medium_extended,03
15300.0,894413.06,actuated,medium_extended,03
16200.0,997277.9,actuated,medium_extended,03
17100.0,1016970.7,actuated,medium_extended,03
18000.0,1078473.0,actuated,medium_extended,03
18900.0,1122264.8,actuated,medium_extended,03
19800.0,985475.1,actuated,medium_extended,03
20700.0,1082227.5,actuated,medium_extended,03
21600.0,1012931.0,actuated,medium_extended,03
22500.0,1003725.8,actuated,medium_extended,03
23400.0,1045330.7,actuated,medium_extended,03
24300.0,1030275.3,actuated,medium_extended,03
25200.0,1037609.94,actuated,medium_extended,03
26100.0,961014.25,actuated,medium_extended,03
27000.0,908116.25,actuated,medium_extended,03
27900.0,991298.6,actuated,medium_extended,03
28800.0,1051633.1,actuated,medium_extended,03
29700.0,1083006.2,actuated,medium_extended,03
30600.0,966657.06,actuated,medium_extended,03
31500.0,971837.75,actuated,medium_extended,03
32400.0,1076878.6,actuated,medium_extended,03
33300.0,1185576.2,actuated,medium_extended,03
34200.0,952504.56,actuated,medium_extended,03
35100.0,962002.25,actuated,medium_extended,03
36000.0,957381.94,actuated,medium_extended,03
36900.0,1146744.8,actuated,medium_extended,03
37800.0,975406.2,actuated,medium_extended,03
38700.0,957024.8,actuated,medium_extended,03
39600.0,923084.2,actuated,medium_extended,03
40500.0,1161000.5,actuated,medium_extended,03
41400.0,1039493.7,actuated,medium_extended,03
42300.0,1022294.06,actuated,medium_extended,03
0.0,2163.79,actuated,medium_extended,04
900.0,956024.25,actuated,medium_extended,04
1800.0,1092809.8,actuated,medium_extended,04
2700.0,974517.4,actuated,medium_extended,04
3600.0,1040295.75,actuated,medium_extended,04
4500.0,1167584.0,actuated,medium_extended,04
5400.0,1020496.75,actuated,medium_extended,04
6300.0,1086473.8,actuated,medium_extended,04
7200.0,922949.06,actuated,medium_extended,04
8100.0,1110459.0,actuated,medium_extended,04
9000.0,1018514.5,actuated,medium_extended,04
9900.0,1124792.1,actuated,medium_extended,04
10800.0,1038309.44,actuated,medium_extended,04
11700.0,1116748.0,actuated,medium_extended,04
12600.0,1151159.8,actuated,medium_extended,04
13500.0,1078180.2,actuated,medium_extended,04
14400.0,1156226.0,actuated,medium_extended,04
15300.0,972592.4,actuated,medium_extended,04
16200.0,1034715.06,actuated,medium_extended,04
17100.0,1094942.0,actuated,medium_extended,04
18000.0,1175807.5,actuated,medium_extended,04
18900.0,1343621.4,actuated,medium_extended,04
19800.0,1072766.4,actuated,medium_extended,04
20700.0,1194889.8,actuated,medium_extended,04
21600.0,1055864.5,actuated,medium_extended,04
22500.0,989164.9,actuated,medium_extended,04
23400.0,1109952.5,actuated,medium_extended,04
24300.0,1067416.4,actuated,medium_extended,04
25200.0,1055286.5,actuated,medium_extended,04
26100.0,950660.2,actuated,medium_extended,04
27000.0,961210.44,actuated,medium_extended,04
27900.0,1052486.1,actuated,medium_extended,04
28800.0,1145431.4,actuated,medium_extended,04
29700.0,1142615.5,actuated,medium_extended,04
30600.0,1078377.8,actuated,medium_extended,04
31500.0,1058632.5,actuated,medium_extended,04
32400.0,1088525.4,actuated,medium_extended,04
33300.0,1330163.9,actuated,medium_extended,04
34200.0,1035518.75,actuated,medium_extended,04
35100.0,1142114.9,actuated,medium_extended,04
36000.0,1057060.8,actuated,medium_extended,04
36900.0,1108669.1,actuated,medium_extended,04
37800.0,983829.2,actuated,medium_extended,04
38700.0,991949.25,actuated,medium_extended,04
39600.0,1062320.0,actuated,medium_extended,04
40500.0,1073423.8,actuated,medium_extended,04
41400.0,1106829.8,actuated,medium_extended,04
42300.0,1160252.4,actuated,medium_extended,04
0.0,2132.65,actuated,medium_extended,05
900.0,881507.44,actuated,medium_extended,05
1800.0,1065044.8,actuated,medium_extended,05
2700.0,1035876.6,actuated,medium_extended,05
3600.0,1076914.9,actuated,medium_extended,05
4500.0,1215480.8,actuated,medium_extended,05
5400.0,1091074.5,actuated,medium_extended,05
6300.0,1030094.9,actuated,medium_extended,05
7200.0,951044.6,actuated,medium_extended,05
8100.0,1042544.25,actuated,medium_extended,05
9000.0,1145679.0,actuated,medium_extended,05
9900.0,1087062.2,actuated,medium_extended,05
10800.0,1060389.8,actuated,medium_extended,05
11700.0,1024586.0,actuated,medium_extended,05
12600.0,1166994.8,actuated,medium_extended,05
13500.0,1149728.5,actuated,medium_extended,05
14400.0,1074355.6,actuated,medium_extended,05
15300.0,988763.75,actuated,medium_extended,05
16200.0,951889.9,actuated,medium_extended,05
17100.0,998355.3,actuated,medium_extended,05
18000.0,1029185.5,actuated,medium_extended,05
18900.0,1066527.2,actuated,medium_extended,05
19800.0,1030617.06,actuated,medium_extended,05
20700.0,1091694.8,actuated,medium_extended,05
21600.0,973132.94,actuated,medium_extended,05
22500.0,1000696.75,actuated,medium_extended,05
